id,set
705636,train
417417,train
238201,train
648086,train
583648,train
184873,train
370201,train
128631,train
769359,train
430843,train
714058,train
437446,train
435758,train
345881,train
592343,train
41258,train
43621,train
421148,train
710300,train
199963,train
330354,train
683100,train
783865,train
269529,train
316125,train
747348,train
364484,train
328647,train
127371,train
246196,train
127665,train
185949,train
535556,train
542950,train
723532,train
510693,train
669293,train
751789,train
188610,train
81914,train
475379,train
252474,train
354216,train
575095,train
383096,train
136408,train
424115,train
417555,train
469091,train
297503,train
528741,train
85646,train
112965,train
469137,train
510959,train
435219,train
101840,train
283813,train
473992,train
383992,train
427541,train
405577,train
534993,train
129247,train
317078,train
24468,train
645343,train
713788,train
537759,train
331503,train
70170,train
534035,train
136506,train
718541,train
706673,train
423717,train
554934,train
583310,train
769926,train
76569,train
751236,train
103398,train
464194,train
316991,train
689568,train
678293,train
605921,train
523783,train
271795,train
496581,train
334934,train
222821,train
298643,train
716875,train
159564,train
264951,train
97453,train
93677,train
707660,train
384132,train
86588,train
656986,train
183762,train
215477,train
573309,train
462230,train
405820,train
292003,train
376326,train
156639,train
123881,train
178221,train
500291,train
242945,train
267649,train
417676,train
586037,train
217981,train
210413,train
283030,train
746806,train
683924,train
40794,train
691065,train
583607,train
310186,train
431599,train
5206,train
422845,train
685211,train
481609,train
166241,train
504182,train
533849,train
421749,train
263626,train
275897,train
365451,train
15348,train
505490,train
209631,train
218736,train
150943,train
373161,train
352378,train
654043,train
19816,train
514134,train
696758,train
549139,train
62994,train
76434,train
304093,train
650453,train
286325,train
728271,train
183709,train
217033,train
700679,train
243514,train
349112,train
768194,train
368287,train
529179,train
360239,train
184437,train
233769,train
603230,train
194470,train
778815,train
477102,train
353079,train
736267,train
628419,train
315575,train
501440,train
141881,train
420863,train
49851,train
309402,train
378508,train
549702,train
144740,train
752609,train
362395,train
418360,train
774091,train
310108,train
66491,train
184250,train
252943,train
347899,train
652935,train
661500,train
235772,train
177101,train
249317,train
286869,train
681820,train
216274,train
531939,train
519867,train
239551,train
574535,train
425154,train
18743,train
431361,train
134878,train
166209,train
4878,train
629609,train
574132,train
162984,train
546691,train
715747,train
112313,train
48111,train
175223,train
156208,train
632453,train
534987,train
735994,train
235905,train
63810,train
435751,train
92694,train
753444,train
531916,train
375574,train
761374,train
265969,train
362283,train
155526,train
507011,train
354119,train
581057,train
749335,train
760589,train
3684,train
622990,train
224275,train
651555,train
71165,train
81559,train
148082,train
686375,train
433990,train
587064,train
206515,train
158523,train
503290,train
517691,train
317322,train
151837,train
604835,train
620850,train
750739,train
398783,train
453720,train
48088,train
349624,train
700049,train
47614,train
373475,train
130670,train
248306,train
349918,train
171649,train
252219,train
775473,train
384716,train
586850,train
659062,train
585406,train
117281,train
531779,train
123652,train
383226,train
33438,train
457163,train
400864,train
328388,train
40446,train
141734,train
216189,train
702791,train
645218,train
253401,train
190762,train
442858,train
723700,train
411349,train
270330,train
406178,train
667651,train
82043,train
423278,train
152533,train
415056,train
659813,train
524385,train
588554,train
691444,train
586014,train
776971,train
320915,train
258266,train
691974,train
667107,train
705127,train
384038,train
373614,train
287832,train
474633,train
763698,train
88583,train
444339,train
369641,train
648144,train
554746,train
201642,train
601746,train
247379,train
22846,train
347171,train
526685,train
712749,train
408858,train
435662,train
46816,train
483005,train
592891,train
785106,train
710805,train
309137,train
343882,train
204178,train
512408,train
452901,train
142896,train
456007,train
507148,train
77023,train
275617,train
42152,train
376455,train
468863,train
416496,train
66192,train
694210,train
378265,train
775785,train
697904,train
434415,train
469993,train
709367,train
247489,train
137035,train
785534,train
623367,train
443034,train
769833,train
593827,train
723989,train
297538,train
499729,train
293474,train
462040,train
340800,train
643694,train
462136,train
751063,train
442629,train
157855,train
477316,train
735748,train
252968,train
428255,train
520926,train
511390,train
667711,train
182941,train
106190,train
711185,train
561936,train
106505,train
540542,train
703956,train
489933,train
534836,train
4014,train
179048,train
603151,train
201425,train
221648,train
333946,train
387588,train
653661,train
586711,train
66780,train
502160,train
505810,train
132355,train
219629,train
47253,train
214718,train
615790,train
453560,train
82277,train
501647,train
545714,train
132100,train
788687,train
773067,train
611808,train
230285,train
761508,train
496231,train
391926,train
470488,train
649539,train
434197,train
621748,train
443408,train
538849,train
719262,train
464373,train
101490,train
174324,train
265092,train
689752,train
524154,train
621898,train
341214,train
334224,train
249114,train
580786,train
536946,train
734981,train
184982,train
323069,train
502922,train
220199,train
548651,train
209440,train
142562,train
466521,train
646460,train
411211,train
212363,train
204671,train
603845,train
467953,train
608197,train
5657,train
772243,train
335017,train
147605,train
37485,train
658712,train
510314,train
356714,train
739561,train
381464,train
15311,train
359692,train
16643,train
569919,train
681216,train
686131,train
378767,train
616960,train
179392,train
195483,train
439985,train
375264,train
28614,train
722370,train
327761,train
293258,train
711964,train
175757,train
348942,train
346335,train
78731,train
73909,train
593465,train
42597,train
691625,train
160477,train
80010,train
497276,train
781005,train
28109,train
596476,train
132271,train
382315,train
239856,train
638742,train
17220,train
759296,train
213010,train
330171,train
560305,train
249074,train
165552,train
26721,train
235330,train
384645,train
647875,train
137016,train
183290,train
730682,train
126863,train
288061,train
262765,train
66621,train
315050,train
458811,train
408956,train
630482,train
456530,train
650996,train
536283,train
259180,train
521283,train
19800,train
295383,train
86876,train
595929,train
74748,train
389674,train
259056,train
86892,train
483397,train
525978,train
661418,train
125287,train
529930,train
453383,train
348507,train
169503,train
418893,train
682505,train
718498,train
711542,train
119431,train
306674,train
400323,train
476567,train
545869,train
337506,train
765992,train
294116,train
124465,train
98072,train
581651,train
674708,train
389657,train
267775,train
630891,train
419722,train
372228,train
80442,train
72746,train
678701,train
698311,train
273340,train
537449,train
155535,train
696477,train
787909,train
414453,train
469809,train
356774,train
333195,train
698662,train
658859,train
319742,train
302464,train
162832,train
639892,train
613567,train
192417,train
91009,train
22964,train
770301,train
210765,train
42759,train
373874,train
751766,train
234367,train
711960,train
296741,train
80090,train
746513,train
137528,train
695231,train
337418,train
249949,train
214103,train
639019,train
401721,train
688866,train
154667,train
159510,train
511241,train
536839,train
403559,train
453211,train
355034,train
786352,train
323220,train
205372,train
362356,train
655385,train
576633,train
147010,train
117202,train
397903,train
460243,train
8103,train
455341,train
157688,train
342563,train
108820,train
308927,train
63362,train
603562,train
285967,train
307894,train
400240,train
673743,train
351281,train
432823,train
589930,train
313807,train
79354,train
609316,train
84632,train
470999,train
416777,train
762459,train
254056,train
487743,train
405645,train
721550,train
519860,train
623172,train
424716,train
157638,train
418252,train
394491,train
276324,train
497245,train
422684,train
386126,train
760053,train
447569,train
502565,train
20738,train
757550,train
540033,train
189798,train
102194,train
682160,train
680696,train
666006,train
146583,train
438798,train
515646,train
80799,train
756121,train
443762,train
46832,train
344116,train
315298,train
183458,train
83802,train
548321,train
86967,train
643387,train
48126,train
619137,train
578770,train
8877,train
728508,train
185007,train
762559,train
707412,train
303016,train
218134,train
191425,train
698554,train
210778,train
137517,train
760088,train
137348,train
762049,train
438082,train
783644,train
